shelter_name,address,latitude,longitude,is_indoor,capacity,nearest_aqi_station,nearest_aqi_value,distance_to_station_km,risk_level,risk_reason,analysis_time
結頭份社區活動中心,永同路2段186之1號,24.759721,121.719624,True,52,宜蘭,33,9.03,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
梅洲里鎮平宮,鎮平路98號,24.7608,121.7442,True,35,宜蘭,33,8.0,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
東園社區活動中心,宜蘭市新興路111號,24.7608,121.7575,True,44,宜蘭,33,7.66,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
宜蘭縣社會福利館多功能劇場,同慶街95號,24.7617,121.7506,True,32,宜蘭,33,7.91,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
同樂社區活動中心,同新路182號,24.762017,121.729673,True,94,宜蘭,33,8.72,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
慶和社區活動中心1樓,碧霞街136號,24.7622,121.7524,True,45,宜蘭,33,7.92,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
慶和里慶和廟,慶和街慶和巷16號,24.7626,121.7518,True,4,宜蘭,33,7.98,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
梅洲社區活動中心,金同春路48號1樓,24.7631,121.7443,True,86,宜蘭,33,8.24,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
力行國小英才館,力行路１５２號,24.7638,121.755,True,148,宜蘭,33,8.04,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
宜蘭國中活動中心,樹人路37號,24.7639,121.75,True,356,宜蘭,33,8.16,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
七張社區活動中心,七張路62之11號,24.764,121.7752,True,140,宜蘭,33,7.92,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
富禮國中,新竹市富禮街16號,24.764361,120.912421,True,1645,新竹,42,7.82,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新生社區活動中心,大福路1段243號,24.7646,121.7642,True,35,宜蘭,33,8.0,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
雙溪國小,9鄰雙園路2段310號,24.7647,120.9913,True,3522,新竹,42,5.96,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
七張里慈雲寺,七張路539號,24.7648,121.7695,False,25,宜蘭,33,8.0,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
順和活動中心,壯圍鄉忠孝村順和路47-4號,24.764974,121.799791,True,66,宜蘭,33,8.54,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
寶山鄉綜合行政大樓,雙園路2段325號5樓,24.76552459,120.9912736,True,264,新竹,42,5.88,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
朝山國小,新竹市中華路五段648巷126號,24.765725,120.913409,True,1460,新竹,42,7.64,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
寶山鄉老人文康中心,雙園路二段283號,24.766487,120.993005,True,310,新竹,42,5.86,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
二重國小禮堂,光明路32號,24.767497,121.05731,True,800,新竹,42,10.43,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
北津社區活動中心,金同春路231號,24.7675,121.7499,True,72,宜蘭,33,8.55,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新鳳村集會所,文衡路200號,24.7679,121.0878,True,20,新竹,42,13.17,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
枕山社區活動中心,枕山路43-1號,24.768291,121.718546,True,60,宜蘭,33,9.89,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
北津里帝王廟,北津路31-5號,24.7686,121.7546,True,10,宜蘭,33,8.57,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
錦山國小,11鄰馬武督107號,24.7688,121.2252,True,460,桃園,38,26.14,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
青草湖國小,新竹市東區明湖路 1211 號,24.768845,120.979086,True,937,新竹,42,5.13,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
深井社區活動中心,7鄰雙林路2段18號,24.7698,121.0039,True,208,新竹,42,6.12,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
?後活動中心,壯圍鄉東港村?後路50-1號,24.7706,121.8,True,46,宜蘭,33,9.14,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新生國小體育館,大坡路一段100號,24.7707,121.7545,True,317,宜蘭,33,8.8,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
古亭活動中心,壯圍鄉古亭村古亭路48-16號,24.7719,121.8003,True,199,宜蘭,33,9.29,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
玄奘大學,新竹市玄奘路48號,24.774677,120.943099,True,8095,新竹,42,5.0,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
文林村集會所,7鄰文山路327號,24.7747,121.0814,True,40,新竹,42,12.29,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
芎林村公有零售市場,文化街30巷3號之1,24.7749,121.0792,True,110,新竹,42,12.08,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
中坑社區活動中心,2鄰7之3號,24.775,121.0925,True,10,新竹,42,13.34,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
壯六活動中心,壯圍鄉忠孝村壯六路47號,24.7751,121.8148,True,129,宜蘭,33,10.18,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
元培科技大學,新竹市元培街306號,24.775832,120.94033,True,3495,新竹,42,5.03,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
茭白社區活動中心,茭白路39-10號,24.7763,121.7506,True,38,宜蘭,33,9.49,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
東光國小,5鄰十六張190號,24.7765,121.1759,True,430,新竹,42,21.44,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新社活動中心,壯圍鄉新社村新社路54之3號,24.7774,121.7889,True,89,宜蘭,33,9.58,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新竹實驗中學,新竹市介壽路300號,24.777965,121.015882,True,3375,新竹,42,6.3,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
澳花國小,中央路19號,24.778289,120.988108,True,50,新竹,42,4.46,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新社高級中學,中和街三段國中巷10號,24.778289,120.988108,True,300,新竹,42,4.46,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新科國中,新竹市光復路一段89巷88號,24.780004,121.023052,True,850,新竹,42,6.75,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
龍潭國小,育龍路71號,24.7802,121.7447,True,195,宜蘭,33,10.05,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
竹中國小禮堂,竹中路104巷14號,24.7805,121.03,True,600,新竹,42,7.32,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
水坑社區活動中心,4鄰文華街183巷,24.7817,121.098,True,20,新竹,42,13.65,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
科園國小,新竹市東區科園里7鄰科學園路171號,24.781902,121.011818,True,365,新竹,42,5.71,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
鄉立幼兒園,武暖路10之3號,24.7829,121.7672,True,448,宜蘭,33,10.01,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
關東國小,新竹市關東路53號,24.783923,121.022153,True,1360,新竹,42,6.44,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
古結活動中心,壯圍鄉古結村古結路237號,24.7846,121.8094,True,88,宜蘭,33,10.93,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
香山高中,新竹市元培街124號,24.785082,120.929526,True,3365,新竹,42,4.99,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
交通大學,新竹市大學路1001號,24.785604,120.997073,True,4610,新竹,42,4.33,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
上山村集會所,5鄰綠獅三街6號,24.7857,121.0721,True,60,新竹,42,11.01,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
吳沙國中,育英路79號,24.786,121.7596,True,742,宜蘭,33,10.41,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
光武國中,新竹市光復路1段512號,24.78629,121.011858,True,1555,新竹,42,5.42,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
四結國小,育英路46號,24.7865,121.7598,True,360,宜蘭,33,10.46,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新竹縣農會,文山路989號,24.7875,121.0687,True,80,新竹,42,10.63,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
大庄國小,新竹市香山里大庄路48號,24.789125,120.927189,True,1510,新竹,42,4.91,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
關西高中,10鄰中山東路2號,24.7898,121.1861,True,1170,新竹,42,22.23,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
育賢國中,新竹市南大路569號,24.789997,120.965592,True,1770,新竹,42,2.65,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
陽光國小,新竹市明湖路200號,24.790196,120.967491,True,1745,新竹,42,2.62,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
東安國小,中山東路40號,24.7903,121.1839,True,585,新竹,42,22.0,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
龍山國小,新竹市東區光復路一段574號,24.790362,121.006933,True,2015,新竹,42,4.76,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
成德高中,新竹市北區曲溪里崧嶺路128巷38號,24.79067,120.951558,True,3710,新竹,42,3.03,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
龍潭國小匏崙分校,匏杓崙路95之2號,24.7924,121.7294,True,60,宜蘭,33,11.82,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
建華國中,新竹市學府路2號,24.792771,120.976649,True,3400,新竹,42,2.51,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新竹教育大學,新竹市南大路521號,24.792904,120.964058,True,3160,新竹,42,2.35,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
培英國中,新竹市學府路4號,24.794134,120.978043,True,3465,新竹,42,2.43,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
清華大學,新竹市光復路101號,24.794199,120.991267,True,2870,新竹,42,3.24,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新竹高中,新竹市學府路36號,24.795254,120.981495,True,3835,新竹,42,2.5,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新竹高商,新竹市學府路128號,24.79558,120.984561,True,4560,新竹,42,2.66,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新竹國小,新竹市興學街106號,24.796326,120.966471,True,1815,新竹,42,1.95,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
香山國小,新竹市牛埔東路260號,24.796942,120.943643,True,1625,新竹,42,3.05,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
頂埔國小,新竹市頂埔路23號,24.796972,120.95023,True,1060,新竹,42,2.56,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
建功高中,新竹市建功二路17號,24.797422,121.001296,True,2695,新竹,42,3.87,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
光復中學,新竹市光復路二段153號,24.79763,120.994016,True,3790,新竹,42,3.22,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
玉田活動中心,礁溪鄉玉田村玉龍路一段479巷6號,24.7979,121.7856,True,59,宜蘭,33,11.77,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
關西國中,12鄰北門口41號,24.7981,121.1729,True,950,新竹,42,20.81,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
玉田國小,茅埔路24號,24.7982,121.7832,True,254,宜蘭,33,11.78,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新竹教育大學附設實驗小學,新竹市四維路47號,24.79934,120.960921,True,1895,新竹,42,1.74,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
東園國小,新竹市園後街25號,24.799643,120.985352,True,1515,新竹,42,2.39,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
建功國小,新竹市建功1路104巷22號,24.800239,120.998724,True,1695,新竹,42,3.49,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
坪林國小,11鄰坪林11號,24.801,121.1402,True,435,新竹,42,17.49,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
西門國小,新竹市北大路450號,24.802744,120.959338,True,1830,新竹,42,1.48,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
壯圍鄉立幼兒園,壯圍鄉古亭村永美路1段180號,24.8028,121.8162,True,351,宜蘭,33,13.06,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
虎林國小,新竹市延平路二段78號,24.805193,120.940899,True,1645,新竹,42,2.85,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
虎林國中,新竹市延平路二段76號,24.805194,120.941997,True,2840,新竹,42,2.75,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新竹女中,新竹市中華路二段270號,24.805546,120.975885,True,2640,新竹,42,1.25,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
東區區公所,新竹市民族路40號,24.805564,120.973293,True,105,新竹,42,1.09,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
東門國小,新竹市民族路33號,24.80578,120.97267,True,4800,新竹,42,1.03,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
東海國小,東興路一段839號,24.8058,121.0498,True,615,新竹,42,8.35,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
竹光國中,新竹市和平路一號,24.807347,120.955548,True,480,新竹,42,1.4,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
民富國小,新竹市西大路561號,24.807709,120.959098,True,2250,新竹,42,1.09,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
南和國小,南和里69號,24.8087,121.1204,True,470,新竹,42,15.44,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
新竹高工,新竹市中華路二段2號,24.809466,120.983471,True,1570,新竹,42,1.68,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
三民活動中心,十六結路101之1號,24.8099,121.7646,True,59,宜蘭,33,13.02,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
磐石中學,新竹市西大路683號,24.810797,120.956991,True,1130,新竹,42,1.11,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
曙光女中,新竹市北大路61號,24.811459,120.972659,True,1565,新竹,42,0.58,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
曙光國小,新竹市北大路70號,24.812434,120.971126,True,485,新竹,42,0.4,Safe,AQI良好或為室內設施,2026-03-03 19:07:25
三民國中,新竹市自由路95巷15號,24.812643,120.980285,True,2935,新竹,42,1.3,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
水源國小,新竹市仰德路11號,24.812834,121.002681,True,1110,新竹,42,3.55,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
三民國小,礁溪鄉十六結路100號,24.8133,121.7596,True,180,宜蘭,33,13.43,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
三民國小,新竹市自由路66號,24.813321,120.981423,True,2390,新竹,42,1.41,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
六家國小,嘉興路62號,24.8137,121.0254,True,760,新竹,42,5.84,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
石光國小,9鄰石岡子386號,24.8138,121.129,True,490,新竹,42,16.3,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
港南國小,新竹市港南里海埔路171巷91號,24.813817,120.923258,True,1100,新竹,42,4.47,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
北門國小,新竹市水田街33號,24.814158,120.965902,True,1160,新竹,42,0.17,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
寶石國小,關埔路672號,24.8162,121.0791,True,900,新竹,42,11.27,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
北區區公所,新竹市國華街69號,24.816533,120.970462,True,215,新竹,42,0.43,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
佛光大學,林尾路160號,24.8169,121.7189,True,642,宜蘭,33,14.74,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
礁溪國中,礁溪路四段23號,24.8172,121.7677,True,531,宜蘭,33,13.82,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
光華國中,新竹市光華北街10號,24.818393,120.973409,True,2925,新竹,42,0.79,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
成功國中,成功八路99號,24.818666,121.017037,True,775,新竹,42,5.03,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
載熙國小,新竹市北區東大路二段386號,24.819403,120.963378,True,1705,新竹,42,0.75,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
六家高中,嘉興路356號,24.820934,121.031998,True,720,新竹,42,6.56,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
礁溪國小,礁溪路四段135號,24.8217,121.7685,True,339,宜蘭,33,14.32,Safe,AQI良好或為室內設施,2026-03-03 19:07:26
